time_s,F0_Hz,periodicity
1.16,251.1386689389082,0.982432646686969
1.17,251.63134627179105,0.9636423763520624
1.18,251.8237487804451,0.9475906724435552
1.19,,0.5211800795877424
1.2,,0.32300422576709037
1.21,,0.19068362753277035
1.22,,0.13960327822867347
1.23,,0.14368533686824614
1.24,,0.1712159809585713
1.25,,0.18187492147716447
1.26,,0.1751818037309439
1.27,,0.2304807168868928
1.28,,0.3011199836977567
1.29,,0.19773809320164185
1.3,,0.15884629453718732
1.31,,0.29432302815042916
1.32,,0.24847878531674525
1.33,,0.16643274444451134
1.34,,0.0
1.35,,0.0
1.36,,0.0
1.37,361.0591837235112,0.6659771803168184
1.38,249.42918015840758,0.8254659532905537
1.39,246.1168249939421,0.9133575403557342
1.4,244.75681176022783,0.926459278677979
1.41,243.44528762496662,0.9756579597126652
1.42,242.2638585912095,0.9881064230926476
1.43,240.9846303333692,0.9692433465452875
1.44,240.474695952324,0.9515372211347763
1.45,239.13684293825068,0.9400089673265857
1.46,237.62749638503425,0.8903084747970308
1.47,,0.5844135212077969
1.48,212.52960183663967,0.9768040127156457
1.49,206.09572559187816,0.7211232569744379
1.5,218.22439558630936,0.8352546383732672
1.51,219.67605124230505,0.937278676894556
1.52,218.89978239408998,0.9519530845769053
1.53,217.7957351215974,0.9437870998617222
1.54,216.58675005319807,0.9579549555089032
1.55,214.34569578744728,0.9617483865464806
1.56,213.03161278082584,0.9710373882680001
1.57,212.72431538305858,0.9266234438906974
1.58,212.75392716313746,0.6603502882663138
1.59,,0.27296182276304615
1.6,,0.3056752370441893
1.61,,0.26852259069790085
1.62,,0.2271513780035508
1.63,,0.21812223888899546
1.64,,0.22415565653074754
1.65,,0.2278423887928234
1.66,,0.17516419840677946
1.67,,0.18123620380369282
1.68,,0.24604719798177374
1.69,,0.1979077906139714
1.7,,0.2589707232398333
1.71,,0.2594800386534794
1.72,,0.34843756273292215
1.73,,0.3728913598998855
1.74,,0.0
1.75,,0.08994485604243652
1.76,,0.3345773471331422
1.77,,0.5216703874814947
1.78,245.98011705017106,0.8220508512155399
1.79,245.829726721482,0.8880263253230289
1.8,246.6523235815536,0.9428960355817779
1.81,248.94429548685542,0.9334435145745118
1.82,251.55646308900995,0.9085578433808504
1.83,255.20347358042008,0.935830585495166
1.84,257.5977854473822,0.9713055748829309
1.85,259.2575527995855,0.9796270949958966
1.86,259.36686562870085,0.9751818796229056
1.87,257.7201597193491,0.9370870139038795
1.88,254.34051570605038,0.8721635488077759
1.89,248.29590803520136,0.8361274901940511
1.9,243.67679816588563,0.8282297979425628
1.91,239.13836930955654,0.8331069527660425
1.92,235.5200948310104,0.8177278717738833
1.93,231.13695534190418,0.8219386806599159
1.94,227.3653890308581,0.825113635317621
1.95,223.64679288082593,0.8591144466883409
1.96,221.76930166292547,0.9360771181658255
1.97,220.6513993992536,0.9209450876427907
1.98,219.50687317222528,0.934397164852444
1.99,218.51291547437012,0.9111583757224545
2.0,217.21404592681205,0.9276997783781782
2.01,216.48476029645175,0.9725263401862146
2.02,216.39119712995318,0.9684315620083789
2.03,216.47631069334736,0.9507060767860512
2.04,216.5674836034082,0.9426961178709471
2.05,218.10266532939048,0.9218998257232406
2.06,215.74064184744464,0.8919720480651401
2.07,207.00358882705075,0.8720697777002748
2.08,,0.502639596710242
2.09,,0.2544194976669313
2.1,,0.18793129069653453
2.11,,0.182164686959305
2.12,,0.27592582056955567
2.13,,0.20031607896149004
2.14,,0.23594176156616337
2.15,,0.27764895856221705
2.16,,0.2454702184969242
2.17,,0.22000704407054
2.18,,0.18389850295685448
2.19,,0.13956536850365672
2.2,,0.15916060285102063
2.21,,0.20575253420196762
2.22,,0.1722273231607983
2.23,,0.3091669345342247
2.24,,0.2825305699915535
2.25,,0.24063444820949406
2.26,,0.5856688626883632
2.27,120.29778411166774,0.7580838381970489
2.28,239.64393391586384,0.8263750831615415
2.29,239.49624994794755,0.8943321702307462
2.3,238.70071292474984,0.9193152632759605
2.31,238.08050858928195,0.919407533583755
2.32,236.2616072066002,0.9272727290071683
2.33,235.2417846069269,0.9559407654911496
2.34,234.22785642620423,0.9652859615484513
2.35,233.62592238895803,0.9488639371485605
2.36,232.26913639475632,0.9671721408108118
2.37,230.45268952530282,0.9596273342327294
2.38,228.05558179521748,0.9642519846906648
2.39,226.44189015834155,0.9819131012969495
2.4,225.43008692158045,0.9858566686029604
2.41,224.83225700309498,0.9872660184942115
2.42,225.40129344716337,0.9840226204538315
2.43,226.46881489280656,0.9794859828094805
2.44,228.25876957839003,0.9865440902443633
2.45,229.24473699246334,0.9884394455376873
2.46,229.01388858983424,0.9739823644779916
2.47,228.05597654874558,0.9633388947904383
2.48,223.5732128748122,0.9058173950117498
2.49,,0.1028488190727743
2.5,,0.17740248468195194
2.51,,0.13361091321467286
2.52,,0.12844358714542484
2.53,,0.1752544905011528
2.54,,0.11953601907890878
2.55,,0.13294013969837262
2.56,,0.14090792844709724
2.57,,0.13478494442452568
2.58,,0.13192929645277185
2.59,,0.12973800008317735
2.6,,0.1482694636454737
2.61,,0.11088420758568335
2.62,,0.119253558715849
2.63,,0.10531677721378688
2.64,,0.12116204185154171
2.65,,0.10780011512626313
2.66,,0.6116571720650746
2.67,282.9214564341463,0.6574284277775938
2.68,282.4031102993831,0.8128063960601831
2.69,284.5647729612373,0.8691130273661298
2.7,285.70507080509884,0.971048513601001
2.71,288.8884469214221,0.972758248672434
2.72,291.8229175336738,0.9805252752830543
2.73,294.92231872515407,0.9833619764927121
2.74,296.47297173613026,0.9929684504816827
2.75,297.4185788742989,0.9945108852524274
2.76,297.3740936300419,0.9951001668531768
2.77,296.1167209583955,0.9886598638434626
2.78,293.06837070723736,0.9616667463356195
2.79,287.8053540418156,0.9364365475535358
2.8,281.10587673595137,0.9244897559622434
2.81,273.3673301050206,0.8810968035655505
2.82,262.30705105941615,0.8342082279673858
2.83,248.81416175631122,0.7396385559836529
2.84,233.7708135633867,0.7018947754415521
2.85,222.6302274993476,0.8036067659220587
2.86,216.4716859710187,0.7453760314429402
2.87,211.35691422450446,0.7156008737891325
2.88,201.2031015528738,0.6811737154965609
2.89,196.95902054974582,0.8906730418019386
2.9,195.9220991513022,0.8729351879385628
2.91,195.99051471745403,0.8122396578554791
2.92,199.84805505982368,0.7540729864819068
2.93,,0.610791909810283
2.94,,0.36892957574986635
2.95,,0.17264618815741067
2.96,,0.17851131581186214
2.97,,0.14615865048878746
2.98,,0.16632805161671615
2.99,,0.22173149310282644
3.0,,0.2530539651541384
3.01,,0.26372069388457225
3.02,,0.22051565110023977
3.03,,0.2022741970387663
3.04,,0.20745820512624338
3.05,,0.23114709241487238
3.06,,0.21974061158836655
3.07,,0.2410036441342947
3.08,,0.2241181177028813
3.09,,0.3501462751983987
3.1,,0.33542929975057606
3.11,,0.390527681894069
3.12,,0.5571315997471633
3.13,212.7774076399563,0.6973253538646058
3.14,,0.5726420224868366
3.15,199.90942009624933,0.7943639155017441
3.16,198.68476933231213,0.8449426965929925
3.17,197.0947145623364,0.9438577731362261
3.18,195.722303241867,0.9250671342057729
3.19,193.65905415875753,0.9029197178072295
3.2,191.41048838131533,0.8703115098222272
3.21,189.81448237142766,0.8058178977671526
3.22,93.81260293872357,0.7270819939082378
3.23,93.40884494486691,0.8842183482641178
3.24,93.29410470015023,0.8658898713562831
3.25,93.14323968613421,0.9422463385822923
3.26,92.75465725729103,0.7666536185822115
3.27,92.25938521394478,0.7219591029858299
3.28,91.95420669631721,0.7422060873198725
3.29,,0.3949032668998492
3.3,,0.20909698259855564
3.31,,0.32524574753650254
3.32,,0.2836980596655987
3.33,,0.4021454322324436
3.34,,0.3349169438904712
3.35,,0.39229129833743664
3.36,,0.31149934698613335
3.37,,0.49805632931176697
3.38,,0.5867041303054868
3.39,,0.39912096528572194
3.4,206.9311616994752,0.7245887054817053
3.41,,0.0
3.42,,0.0
3.43,,0.0
3.44,,0.0
3.45,,0.0
3.46,,0.0
3.47,,0.0
3.48,,0.0
3.49,,0.0
