time_s,F0_Hz,periodicity
1.29,,0.3633596562871001
1.3,,0.34928256327492807
1.31,343.846322221047,0.6594090043186247
1.32,300.1723776388326,0.8034689835454883
1.33,294.01624407834584,0.8732031141055632
1.34,290.4083267834336,0.8860402636835805
1.35,290.96468905983846,0.9342165192987738
1.36,290.237693799974,0.9401776342047855
1.37,288.5350611136139,0.8837315709360186
1.38,286.5809228723333,0.8762127143669326
1.39,283.45657471563084,0.8259450364039261
1.4,279.7657994940942,0.8310097547330298
1.41,275.95031833808486,0.8569380726780389
1.42,273.60205917072136,0.8523194876188742
1.43,271.8476794056091,0.91474040441279
1.44,270.2662742679561,0.9216051756181858
1.45,267.50069246164054,0.8885312666825261
1.46,238.97228522916132,0.8827639184815254
1.47,,0.32776634086377426
1.48,,0.277192141573122
1.49,,0.6457445436281876
1.5,252.92528533791562,0.7745166216603167
1.51,252.35532331906796,0.8540861835059502
1.52,251.94906484248585,0.9150618037209358
1.53,251.05661008143326,0.956289246084657
1.54,250.55376629110012,0.9330606277217983
1.55,232.82316612451356,0.7358644123957558
1.56,,0.0
1.57,,0.3266644397066947
1.58,,0.2839009252427706
1.59,,0.19602771414807754
1.6,,0.16842479127686638
1.61,,0.1831911632084305
1.62,,0.22292877667680283
1.63,,0.6016383255880181
1.64,278.97405435978294,0.8628059458913592
1.65,278.2162544222931,0.936024913992243
1.66,276.52019857040153,0.967578737495838
1.67,275.0502626777345,0.9729880023173416
1.68,273.78099319319847,0.9666182112556346
1.69,272.61345482273464,0.9864782348229261
1.7,272.2133654040364,0.9904602817171615
1.71,271.9267651312675,0.9924310161598969
1.72,271.6887567697421,0.9933088123616216
1.73,271.4074421934797,0.9938212780012882
1.74,271.1206349307026,0.9987998176790783
1.75,270.76650279296507,0.9959227553312295
1.76,269.9555815609473,0.9832479887177784
1.77,268.8961350958385,0.9681881844457183
1.78,268.05485814928255,0.9822249431549989
1.79,267.1568413813678,0.9927605216590952
1.8,266.29488579476174,0.9885281749018413
1.81,265.22164398157514,0.9754934902589425
1.82,263.8139608826739,0.9783161626256063
1.83,262.3685184004095,0.9881855623602165
1.84,260.74218039963387,0.9555619309450116
1.85,258.61951801321925,0.9496208471658231
1.86,256.7098718679677,0.962317883749474
1.87,254.56615285682065,0.9827179064789121
1.88,253.70886176994574,0.9801061969304653
1.89,252.2403205259953,0.9661296428000581
1.9,248.91824320978643,0.9690983865728771
1.91,246.7222353868983,0.9771307711878917
1.92,244.47960596159655,0.9815133684675755
1.93,243.06842134191027,0.9895469219936516
1.94,241.29593756914616,0.9799836030931656
1.95,239.1171832391583,0.9700033335100315
1.96,236.75625584330194,0.9572960664749968
1.97,235.08473417261155,0.9714172881780437
1.98,233.75150331879965,0.9663309181279985
1.99,232.81670420730185,0.9685736796451921
2.0,232.46051566074257,0.9549898281366408
2.01,232.10297484277788,0.93757008310918
2.02,230.98245043391768,0.8766401445958548
2.03,232.64014584526026,0.9894084677588305
2.04,230.2788909157996,0.9837895680479786
2.05,229.37291409365127,0.9423380029048316
2.06,224.08863390302707,0.816466957490047
2.07,223.04756567131074,0.8685759693854102
2.08,223.2440707260794,0.9050547281831044
2.09,223.0855832610243,0.962307607601085
2.1,223.9922996579681,0.9744302291474702
2.11,225.04003950905604,0.9794089366589666
2.12,226.64747139257503,0.9748396213954327
2.13,228.1041758586351,0.9891954915367877
2.14,228.9124871461233,0.9912381726953436
2.15,230.09295775037032,0.9714255158548757
2.16,232.25846090743346,0.9438110527344394
2.17,233.29957132197723,0.9350692967323174
2.18,234.47383755067005,0.9397923040427362
2.19,234.80110422424787,0.944035539062207
2.2,234.49726054804123,0.9646539300367096
2.21,234.36870761846708,0.9795855064710781
2.22,234.4725848949063,0.9883401461769123
2.23,234.40747638728794,0.9918740563289871
2.24,234.30712278735186,0.9907649698127426
2.25,233.7943625171048,0.9840149536648435
2.26,233.0274724150827,0.9862320057223307
2.27,232.32007542881743,0.9898853802460953
2.28,231.4224592248414,0.9909022720372248
2.29,230.6838559545174,0.9869752684061674
2.3,229.40630145303834,0.990184033269712
2.31,227.87168188392693,0.994096180570892
2.32,227.74428992021492,0.9887516118720214
2.33,226.57879437483945,0.9773094780763687
2.34,225.76634705721023,0.9805048665218433
2.35,224.6987940562252,0.9823611781891602
2.36,224.84548672084446,0.9798283112842457
2.37,226.0562456164844,0.9677141507626335
2.38,228.018998041546,0.9667249764520238
2.39,229.59864651572047,0.9825673146764028
2.4,229.52996357150508,0.9860543481756144
2.41,228.49739140361132,0.9856098408345174
2.42,226.7076840688899,0.9815751017946627
2.43,225.19702998602634,0.9888624642498769
2.44,223.6181616682829,0.9811484494008607
2.45,221.7734067680868,0.9700538062717304
2.46,218.22049869665622,0.955775539151632
2.47,213.7465826437209,0.9715507568424635
2.48,216.83036492872608,0.9673562846087737
2.49,221.17810857452457,0.9608821915890111
2.5,224.73615331182248,0.9458930998119095
2.51,225.37321254813048,0.9650884739600876
2.52,226.47290968734404,0.9711599269461696
2.53,227.6869711373357,0.9710922751554126
2.54,228.9885711374255,0.9786229343220855
2.55,230.3819344628237,0.9719679328274046
2.56,231.3692093639634,0.9904960370152491
2.57,232.2114328899813,0.9915078025758369
2.58,233.26400877680504,0.9776915134023437
2.59,234.04621675946504,0.9822965090487072
2.6,234.75441879085614,0.9936452561381556
2.61,234.9441865965782,0.9948889758948848
2.62,234.6924061171389,0.9943541222008286
2.63,234.61942186460234,0.9929979031134277
2.64,233.96050409645966,0.9918351694460205
2.65,233.2011458063542,0.9855881129751026
2.66,232.43015210046016,0.9890187736705388
2.67,231.56182960671327,0.9834499725032781
2.68,230.5373019815719,0.9669377931745737
2.69,229.48639325486573,0.9606134743019304
2.7,228.4304148675054,0.9538179373211623
2.71,227.42413139461527,0.9309686807851442
2.72,224.8739362474499,0.9048102440494419
2.73,214.6286190927624,0.8296845026458172
2.74,204.30718279203163,0.9746173139404649
2.75,,0.0
2.76,,0.15425394473793197
2.77,,0.37930804125591844
2.78,,0.32207108003764395
2.79,,0.4716344958119206
2.8,,0.5155483615032633
2.81,207.30618010153958,0.7157300678801738
2.82,207.2485108460511,0.8527789999519106
2.83,207.27020508098067,0.9497387193400509
2.84,206.6609832985116,0.9312012089626908
2.85,,0.5474594820955745
2.86,,0.5333434119161665
2.87,,0.44283383461795484
2.88,,0.5207811034109519
2.89,,0.412719097002097
2.9,,0.40767761365897026
2.91,,0.4375772270238474
2.92,,0.4257440351963538
2.93,,0.41963781126049704
2.94,,0.4522346818069714
2.95,,0.6420535461974023
2.96,,0.5596622627850271
2.97,,0.49748799245712527
2.98,,0.0
2.99,,0.0
3.0,,0.0937242656708688
3.01,,0.1585941168354771
3.02,,0.26505983133996447
3.03,,0.26771277591846027
3.04,,0.18379546418372836
3.05,,0.1895132823000959
3.06,,0.27177594428441765
3.07,,0.32307868871842743
3.08,,0.2594869087132873
3.09,,0.19715570370838406
3.1,,0.23435909102548097
3.11,,0.6100504617528193
3.12,110.73504172149026,0.6789968338933233
3.13,111.96802153668382,0.7518393987195484
3.14,112.48469253756846,0.6957341695749335
3.15,99.31376684438683,0.6840372940138811
3.16,99.3921289033097,0.7065064472259553
3.17,,0.6063145913275557
3.18,97.08515956060685,0.7225370724797543
3.19,96.43381764031636,0.7358777076240641
3.2,192.03848531547325,0.8591231340501705
3.21,190.8926243013852,0.8934196431860182
3.22,189.1954334839419,0.796473865542894
3.23,187.12678826672652,0.7318305618949987
3.24,185.42781271566244,0.7250061377556194
3.25,92.12927247343347,0.7030996984186006
3.26,,0.27821426558077544
3.27,,0.23497925849238518
3.28,,0.3010007992124655
3.29,,0.31695210584753203
3.3,,0.47089284603553677
3.31,,0.5887476583486477
3.32,,0.0
3.33,,0.0
3.34,,0.0
3.35,,0.0
3.36,,0.0
3.37,,0.0
3.38,,0.0
3.39,,0.0
3.4,,0.0
3.41,,0.0
3.42,,0.0
3.43,,0.0
3.44,,0.0
3.45,,0.0
3.46,,0.0
3.47,,0.0
3.48,,0.0
3.49,,0.0
3.5,,0.0
3.51,,0.0
3.52,,0.0
3.53,,0.0
3.54,,0.0
3.55,,0.0
3.56,,0.0
3.57,,0.0
3.58,,0.0
3.59,,0.0
3.6,,0.0
